1.3231674	1.3509355	1.3016212	1.345157	1.3803128	1.4481119	1.2057171	1.3900499	1.1800084	1.6197473	1.3093933	103.11343	100.8466	105.03501	100.77213	518.01361	283.59534	5.743742	12	19147.535
1.4293071	1.3169479	1.2877231	1.3077077	1.2935338	1.5024714	1.1500653	1.3542581	1.2499185	1.4683619	1.2657104	102.896	100.78585	105.79172	100.92026	524.90057	285.47513	7.1998596	14	18053.586
1.3439078	1.2844316	1.2296876	1.3028847	1.2630537	1.4889776	1.1868452	1.2674347	1.2997835	1.2320588	1.2054343	102.1943	100.58985	105.02142	100.734	531.15448	287.90494	3.4972191	14	17512.828
1.3277857	1.1719301	1.0719008	1.2079481	1.1469011	1.3857967	1.1272825	1.1352849	1.2131789	1.0501016	1.0067106	102.45968	100.66427	104.88793	100.70929	536.77802	290.88156	1.6462326	15	17367.463
1.4120791	1.1731515	.99626207	1.2372389	1.2220542	1.3603622	1.1457711	1.1073923	1.1493566	1.0615011	1.0659021	100.95358	100.25918	104.26187	100.62325	542.16132	293.69293	2.4392128	14	17083.811
1.2910123	1.1676713	.94095814	1.2556398	1.300356	1.3601043	1.1022558	1.0692255	1.1377323	.99430794	.99858826	100.2294	100.06244	101.93575	100.29703	547.76056	296.26797	.64096451	11	17115.127
1.2879395	1.2190224	.97403967	1.3597162	1.4073232	1.5760165	1.1013011	1.0017669	1.1092598	.88421488	.93641853	98.248123	99.518715	98.544647	99.974823	553.73938	299.15454	.74725151	10	17024.977
1.2775393	1.1597058	.91455781	1.2737964	1.2461348	1.5384679	1.0706221	1.0071681	1.1095918	.89515918	.96923423	98.145782	99.490349	98.453545	99.934891	560.09247	302.35022	2.9022217	9	16543.936
1.3122777	1.1230919	.86252946	1.2313162	1.1991857	1.4647479	1.0622971	.9926458	1.0533248	.92628837	1.0072891	99.587509	99.892578	101.55108	100.31699	565.83258	305.20355	2.390337	8	16248.521
1.2572808	1.0926411	.85120195	1.1940879	1.1385052	1.4123937	1.0696133	.96893746	1.0303285	.90180129	.90045071	99.885635	99.975388	102.46294	100.34836	571.39075	307.91782	.30531883	7	16449.268
1.3228772	1.049553	.83521318	1.1329808	1.1372203	1.2346736	1.0353568	.95584786	1.0322235	.87232494	.89217377	98.363762	99.549591	102.7123	100.33804	578.27631	311.38345	1.1884212	7	16316.377
1.2927221	1.0362201	.84125531	1.1060351	1.1784385	1.1099637	1.0072256	.96573567	1.0587753	.86398935	.89615673	97.978745	99.441292	104.1847	100.33865	586.47675	315.59564	1.8608093	7	15970.879
1.2905524	1.046937	.95079809	1.1019005	1.1598068	1.117541	1.011562	.96228474	1.0647529	.85022748	.86250341	99.125557	99.760216	106.15293	100.60043	594.12982	318.80542	1.358223	6.5	15875.355
1.2969388	1.063484	1.0484811	1.1119183	1.1380776	1.118412	1.0716256	.95343798	1.0746477	.82088536	.84947407	98.280121	99.529594	105.00285	100.48694	601.20654	321.71326	.20179749	6.5	16190.469
1.2134739	1.0025744	1.0512806	1.0304949	1.0016687	.97271484	1.1207179	.90997338	1.0612037	.74459082	.86926097	98.197792	99.507301	102.79151	100.19867	609.48041	327.00436	.77571869	6.5	16083.784
.93738741	.96774554	1.0247226	1.002038	.96054989	.96060139	1.0941255	.85545826	.99958366	.69784546	.81473339	99.303001	99.808212	100.52591	99.740189	618.93964	334.65884	.18892288	6.5	15924.47
.67936277	.9247269	.94408268	.95294529	.90795302	.94598299	1.0184388	.84632647	.9640395	.71759784	.73182243	101.09393	100.27111	97.03373	99.136459	628.28625	342.66138	-.43411255	6.5	16085.808
